,origin_x,origin_y,destination_x,destination_y,treq,success,n_itineraries,duration,walkDistance,transfers,transitTime,waitingTime,modes
10,19.88948,50.01844,19.90664300481499,50.03013095170665,2024-03-28 08:00:33,True,3.0,597.0,478.4387443512949,0.0,180.0,2.0,"[['TRAM', 180, 1596], ['WALK', 415, 478]]"
11,19.88948,50.01844,19.7630542739841,50.11908686112967,2024-03-28 07:52:49,True,3.0,5334.0,1124.5014285658967,3.0,3540.0,914.0,"[['TRAM', 900, 5468], ['WALK', 164, 215], ['BUS', 1080, 5333], ['BUS', 1140, 8524], ['WALK', 4, 1], ['BUS', 420, 2910], ['WALK', 712, 907]]"
12,19.88948,50.01844,19.896832819715183,50.02338990498389,2024-03-28 08:07:59,True,3.0,478.0,439.95178946833465,0.0,120.0,2.0,"[['TRAM', 120, 1182], ['WALK', 356, 439]]"
13,19.88948,50.01844,19.88011039203673,50.014883949384775,2024-03-28 08:01:35,True,3.0,630.0,550.8478496163209,0.0,180.0,2.0,"[['WALK', 50, 43], ['BUS', 180, 1019], ['WALK', 398, 507]]"
14,19.88948,50.01844,19.983278135376565,50.06646184075096,2024-03-28 07:59:58,True,3.0,2585.0,614.0208796846671,1.0,1980.0,62.0,"[['TRAM', 1080, 6263], ['TRAM', 900, 4052], ['WALK', 543, 613]]"
15,19.88948,50.01844,19.886275110704297,50.022902472667816,2024-03-28 08:02:54,True,3.0,794.0,952.5506616391419,0.0,0.0,0.0,"[['WALK', 794, 952]]"
16,19.88948,50.01844,19.952184584477106,50.02572924887218,2024-03-28 07:55:44,True,3.0,1770.0,408.61539097401055,1.0,1140.0,302.0,"[['TRAM', 960, 4663], ['WALK', 60, 75], ['BUS', 180, 1228], ['WALK', 268, 332]]"
17,19.88948,50.01844,19.941532571499973,50.04104459668561,2024-03-28 07:53:29,True,3.0,1248.0,233.96398495130654,0.0,1020.0,2.0,"[['TRAM', 1020, 5330], ['WALK', 226, 233]]"
18,19.88948,50.01844,19.97507830224864,50.03920911861551,2024-03-28 08:14:35,True,3.0,2266.0,1383.6223157741047,0.0,1140.0,2.0,"[['WALK', 50, 43], ['BUS', 1140, 6366], ['WALK', 1074, 1339]]"
19,19.88948,50.01844,19.98485702298316,50.08796386842873,2024-03-28 08:08:45,True,3.0,2798.0,545.3515939740691,1.0,2280.0,46.0,"[['WALK', 50, 43], ['BUS', 2040, 12920], ['WALK', 76, 97], ['BUS', 240, 1357], ['WALK', 346, 404]]"
20,19.88948,50.01844,19.916133429658977,50.055493041678496,2024-03-28 07:53:36,True,3.0,2264.0,829.2872556309584,1.0,1320.0,267.0,"[['TRAM', 900, 5468], ['WALK', 35, 43], ['BUS', 420, 1432], ['WALK', 642, 785]]"
21,19.88948,50.01844,19.93890412112728,50.01410041268387,2024-03-28 07:46:46,True,3.0,1543.0,718.522541344783,0.0,960.0,2.0,"[['TRAM', 960, 5279], ['WALK', 581, 718]]"
22,19.88948,50.01844,19.952184584477106,50.02572924887218,2024-03-28 08:08:06,True,3.0,1770.0,408.61539097401055,1.0,1140.0,302.0,"[['TRAM', 960, 4663], ['WALK', 60, 75], ['BUS', 180, 1228], ['WALK', 268, 332]]"
23,19.88948,50.01844,19.886275110704297,50.022902472667816,2024-03-28 07:54:55,True,2.0,794.0,952.5506616391419,0.0,0.0,0.0,"[['WALK', 794, 952]]"
24,19.88948,50.01844,19.86111742050041,50.00647464250644,2024-03-28 08:05:51,True,3.0,768.0,396.59190976430705,0.0,420.0,2.0,"[['WALK', 199, 201], ['BUS', 420, 2678], ['WALK', 147, 194]]"
25,19.88948,50.01844,19.94190175862364,50.06816719956396,2024-03-28 07:59:37,True,3.0,2085.0,791.6034360845966,0.0,1440.0,2.0,"[['TRAM', 1440, 7785], ['WALK', 643, 791]]"
26,19.88948,50.01844,19.94190175862364,50.06816719956396,2024-03-28 08:10:25,True,3.0,2085.0,791.6034360845966,0.0,1440.0,2.0,"[['TRAM', 1440, 7785], ['WALK', 643, 791]]"
27,19.88948,50.01844,20.02102906035636,50.03181192726835,2024-03-28 07:58:22,True,3.0,3227.0,971.9251954813586,1.0,2040.0,422.0,"[['WALK', 50, 43], ['BUS', 1140, 6366], ['BUS', 900, 4355], ['WALK', 715, 928]]"
28,19.88948,50.01844,19.90970544339953,50.07170128606364,2024-03-28 07:55:52,True,3.0,2109.0,729.3098270618344,1.0,1440.0,78.0,"[['TRAM', 900, 5468], ['WALK', 164, 215], ['BUS', 540, 2641], ['WALK', 427, 514]]"
29,19.88948,50.01844,19.88011039203673,50.014883949384775,2024-03-28 08:10:47,True,3.0,630.0,550.8478496163209,0.0,180.0,2.0,"[['WALK', 50, 43], ['BUS', 180, 1019], ['WALK', 398, 507]]"
30,19.88948,50.01844,19.90664300481499,50.03013095170665,2024-03-28 07:45:07,True,3.0,597.0,478.4387443512949,0.0,180.0,2.0,"[['TRAM', 180, 1596], ['WALK', 415, 478]]"
31,19.88948,50.01844,19.90664300481499,50.03013095170665,2024-03-28 08:13:01,True,3.0,597.0,478.4387443512949,0.0,180.0,2.0,"[['TRAM', 180, 1596], ['WALK', 415, 478]]"
32,19.88948,50.01844,19.99464691253856,49.9911871093313,2024-03-28 08:12:18,True,3.0,3076.0,656.731751879675,1.0,1980.0,597.0,"[['TRAM', 1380, 7446], ['WALK', 125, 162], ['BUS', 600, 3997], ['WALK', 374, 494]]"
33,19.88948,50.01844,19.956659023107136,50.05414863642009,2024-03-28 07:54:00,True,3.0,2090.0,783.5397518716081,0.0,1440.0,2.0,"[['TRAM', 1440, 6957], ['WALK', 648, 783]]"
